08/26/13,Buy,PRSN,2600,1.5462,0
08/26/13,Buy,PRSN,3900,1.5499,9.99
08/26/13,Buy,PRSN,5580,1.54,9.99
08/26/13,Buy,PRSN,1920,1.5399,0
08/26/13,Buy,GTHP,10000,0.69,9.99
08/27/13,Buy,GTHP,10000,0.69,9.99
08/27/13,Buy,GTHP,1500,0.675,9.99
08/27/13,Buy,GTHP,8500,0.68,0
08/28/13,Buy,PRSN,5000,1.5199,9.99
08/28/13,Buy,PRSN,5000,1.4995,9.99
08/29/13,Buy,GTHP,10000,0.69,9.99
08/29/13,Buy,NNLX,10300,0.175,0
08/29/13,Buy,NNLX,9700,0.174,9.99
08/29/13,Buy,NNLX,50000,0.178,9.99
08/30/13,Buy,GTHP,10000,0.68,9.99
09/05/13,Buy,PRSN,1000,1.64,9.99
09/05/13,Buy,PRSN,2500,1.6301,0
09/05/13,Buy,PRSN,1000,1.6317,0
09/05/13,Buy,PRSN,1300,1.6299,0
09/05/13,Buy,PRSN,4200,1.63,0
10/09/13,Buy,NAVB,5000,2.3499,9.99
10/10/13,Buy,NAVB,5000,2.3399,9.99
10/14/13,Buy,NAVB,2756,2.3381,9.99
10/14/13,Buy,NAVB,2244,2.34,0
10/14/13,Buy,NAVB,3000,2.3199,9.99
10/14/13,Buy,NAVB,2000,2.3165,0
10/14/13,Buy,NAVB,617,2.31,9.99
10/14/13,Buy,NAVB,4383,2.3099,0
10/21/13,Buy,NAVB,5000,2.1995,9.99
10/25/13,Buy,NAVB,200,2.119,9.99
10/25/13,Buy,NAVB,3498,2.1181,0
10/25/13,Buy,NAVB,1302,2.12,0
10/29/13,Buy,NAVB,100,2.009,0
10/29/13,Buy,NAVB,9900,2.01,9.99
