#
# Adjust for GTHP 100:1 rev split on 2/24/2016
#
05/29/14,Buy,NNLX,5000,0.11,0
05/29/14,Buy,NNLX,10000,0.1099,9.99
05/29/14,Buy,NNLX,5440,0.1099,9.99
05/29/14,Buy,NNLX,4560,0.11,0
05/29/14,Buy,REGI,1000,10.09,9.99
05/29/14,Sell,OCLS,5000,3.6112,9.99
05/29/14,Sell,OCLS,5000,3.4718,9.99
05/30/14,Buy,NNLX,20000,0.11,9.99
#
#05/30/14,Buy,GTHP,716,0.5275,9.99
#05/30/14,Buy,GTHP,9200,0.53,0
#05/30/14,Buy,GTHP,84,0.525,0
#05/30/14,Buy,GTHP,10000,0.51,9.99
#
05/30/14,Buy,GTHP,7,52.75,9.99
05/30/14,Buy,GTHP,92,53.0,0
05/30/14,Buy,GTHP,1,52.5,0
05/30/14,Buy,GTHP,100,51.0,9.99
#
05/30/14,Buy,NNLX,25000,0.11,9.99
06/02/14,Sell,OCLS,5000,3.4012,9.99
06/02/14,Buy,FGP,1000,27.4,9.99
06/02/14,Buy,EXEL,10000,3.29,9.99
#
#06/02/14,Buy,GTHP,10000,0.5,9.99
#
06/02/14,Buy,GTHP,100,5.0,9.99
#
06/02/14,Buy,EXEL,10000,3.27,9.99
06/03/14,Sell,FGP,500,27.82,9.99
#
#06/03/14,Buy,GTHP,10000,0.48,9.99
#
06/03/14,Buy,GTHP,100,48.0,9.99
#
06/04/14,Sell,FGP,500,27.01,9.99
#
#06/04/14,Buy,GTHP,10000,0.48,9.99
#
06/04/14,Buy,GTHP,100,48.0,9.99
#
06/05/14,Buy,ATL,10000,0.42,9.99
#
#06/05/14,Buy,GTHP,10000,0.47,9.99
#06/05/14,Buy,GTHP,10000,0.47,9.99
#
06/05/14,Buy,GTHP,100,47.0,9.99
06/05/14,Buy,GTHP,100,47.0,9.99
#
06/06/14,Buy,SNMX,1000,8.1999,9.99
#
#06/06/14,Buy,GTHP,10000,0.475,9.99
#
06/06/14,Buy,GTHP,100,47.5,9.99
#
06/06/14,Buy,PKD,3000,6.6399,9.99
06/09/14,Buy,ANAD,9900,1.23,0
06/09/14,Buy,ANAD,100,1.225,9.99
06/09/14,Sell,EXEL,10000,3.46,9.99
06/09/14,Sell,EXEL,1000,3.4701,9.99
06/09/14,Sell,EXEL,9000,3.47,0
06/09/14,Sell,PKD,1500,6.971,9.99
06/09/14,Buy,BSDM,5000,1.0988,9.99
06/09/14,Buy,BSDM,10000,1.1,9.99
06/09/14,Buy,ANAD,4400,1.23,0
06/09/14,Buy,ANAD,100,1.225,0
06/09/14,Buy,ANAD,5500,1.2299,9.99
06/09/14,Buy,ATL,5500,0.43,9.99
06/10/14,Buy,PNRA,100,153.7216,9.99
06/10/14,Sell,REGI,1000,10.28,9.99
06/10/14,Sell,REGI,1000,10.2801,9.99
06/10/14,Buy,ICLD,1000,6.27,9.99
06/10/14,Buy,PNRA,100,152.75,9.99
06/10/14,Buy,INO,1000,9.4481,9.99
06/10/14,Sell,INO,1000,9.95,9.99
06/10/14,Buy,ANAD,5000,1.2694,9.99
06/10/14,Buy,SNMX,1000,8.2782,9.99
06/11/14,Buy,SNMX,1000,8.4082,9.99
#
#06/11/14,Buy,GTHP,1000,0.455,9.99
#
06/11/14,Buy,GTHP,10,45.5,9.99
#
06/12/14,Buy,PKD,1000,7.1377,9.99
06/12/14,Buy,FSTR,200,52.00,9.99
06/13/14,Sell,ICLD,1000,7.6,9.99
06/16/14,Buy,REGI,2000,10.499,9.99
06/16/14,Sell,REGI,1000,10.6618,9.99
06/16/14,Sell,REGI,1000,10.6718,9.99
06/16/14,Buy,BSDM,7367,1.13,9.99
06/16/14,Buy,BSDM,800,1.1299,0
06/17/14,Buy,BSDM,1833,1.1458,9.99
06/17/14,Sell,PKD,2500,7.0415,9.99
06/17/14,Buy,PFIE,1000,5.07,9.99
#
#06/17/14,Buy,GTHP,9000,0.475,9.99
#
06/17/14,Buy,GTHP,90,47.5,9.99
#
06/17/14,Buy,PFIE,1000,4.97,9.99
06/17/14,Sell,PNRA,112,148.00,7.99
06/17/14,Sell,PNRA,88,148.005,0
06/18/14,Buy,KEEKF,1000,0.14,0
06/18/14,Buy,KEEKF,1000,0.139,7.99
06/18/14,Buy,PFIE,1000,5.08,7.99
06/18/14,Buy,PFIE,1000,5.0482,7.99
06/18/14,Buy,PFIE,1000,4.9464,7.99
06/18/14,Buy,FSTR,200,51.75,7.99
06/19/14,Sell,SNMX,1000,9.6672,7.99
06/19/14,Sell,SNMX,500,9.75,7.99
06/19/14,Buy,NWBO,1000,6.7901,7.99
06/19/14,Sell,NWBO,500,7.2418,7.99
06/19/14,Sell,NWBO,500,7.21,7.99
06/19/14,Sell,SNMX,750,9.3018,7.99
06/19/14,Buy,FSTR,200,52.6891,7.99
06/20/14,Buy,HNR,1000,5.1476,7.99
06/20/14,Buy,NWBO,2000,7.3093,7.99
06/20/14,Buy,PFIE,1000,4.9899,7.99
06/20/14,Sell,SNMX,750,9.4536,7.99
06/20/14,Sell,NWBO,1000,7.4318,7.99
06/20/14,Sell,NWBO,1000,7.4418,7.99
06/20/14,Buy,HNR,1000,5.0976,7.99
06/23/14,Sell,ANAD,15000,1.1501,7.99
06/23/14,Buy,ICLD,1000,6.8846,7.99
06/23/14,Sell,HNR,600,4.95,7.99
06/23/14,Sell,HNR,1400,4.94,0
06/23/14,Sell,BSDM,2928,1.06,7.99
06/26/14,Sell,BSDM,300,0.9801,7.99
06/26/14,Sell,BSDM,9700,0.98,0
06/27/14,Sell,BSDM,400,0.901,7.99
06/27/14,Sell,BSDM,200,0.9003,0
06/27/14,Sell,BSDM,21472,0.9,0
06/27/14,Buy,PFIE,1000,4.2781,7.99
06/27/14,Buy,PFIE,1000,4.2781,7.99
06/27/14,Buy,SNMX,2000,8.8686,7.99
06/27/14,Buy,GTLS,100,80.8,7.99
07/01/14,Buy,SNMX,1000,8.4881,7.99
07/01/14,Buy,EVHC,500,36.0456,7.99
07/03/14,Buy,EVHC,500,36.1078,7.99
07/07/14,Buy,EBS,500,23.02,7.99
07/07/14,Buy,SNTA,2000,4.6985,7.99
07/07/14,Buy,IDA,400,56.1,7.99
07/07/14,Sell,FSTR,200,55.6694,7.99
07/08/14,Buy,IDA,200,56.24,7.99
07/08/14,Buy,PFIE,200,4.32,7.99
07/09/14,Buy,PFIE,800,4.2862,7.99
07/11/14,Buy,AGEN,2000,3.2488,7.99
07/11/14,Buy,FSTR,200,52.2,7.99
#
#07/11/14,Buy,GTHP,10000,0.48,7.99
#
07/11/14,Buy,GTHP,100,48.0,7.99
#
07/11/14,Sell,ICLD,1000,6.6319,7.99
07/17/14,Buy,PFIE,2000,4.1,7.99
07/21/14,Buy,PFIE,2000,3.7289,7.99
08/07/14,Sell,GTLS,100,67.6,7.99
08/08/14,Buy,PKD,1000,6.2177,7.99
08/08/14,Buy,IMSC,200,1.03,7.99
08/08/14,Buy,IMSC,2372,1.04,0
08/11/14,Sell,IMSC,2572,1.24,7.99
08/11/14,Buy,OCLS,4000,2.6399,7.99
08/14/14,Buy,PKD,1000,6.2877,7.99
08/15/14,Sell,PKD,1000,6.26,7.99
08/15/14,Sell,PFIE,3000,4.1422,7.99
08/20/14,Buy,PKD,1000,5.9677,7.99
8/27/2014,Sell,PKD,1000,6.2923,7.99
8/27/2014,Sell,IDA,600,55.9301,7.99
8/29/2014,Sell,PKD,1000,6.2225,7.99
8/29/2014,Buy,SNMX,1000,8.1183,7.99
8/29/2014,Sell,FSTR,90,52.75,7.99
9/8/2014,Sell,FSTR,10,52.76,0
9/8/2014,Sell,FSTR,200,52.75,7.99
9/10/2014,Buy,NAVB,10000,1.32,7.99
9/12/2014,Sell,SNMX,1600,10.0,0
9/12/2014,Sell,SNMX,400,10.002,7.99
9/17/2014,Buy,NAVB,10000,1.34,7.99
9/17/2014,Buy,NAVB,10000,1.3,7.99
9/19/2014,Buy,SNMX,2000,8.4499,7.99
#
#9/23/2014,Buy,GTHP,10000,0.335,7.99
#9/23/2014,Buy,GTHP,10000,0.325,7.99
#
9/23/2014,Buy,GTHP,100,33.5,7.99
9/23/2014,Buy,GTHP,100,32.5,7.99
#
9/24/2014,Sell,EVHC,1000,34.0325,7.99
9/30/2014,Buy,SNMX,1000,8.29,7.99
10/21/2014,Sell,NAVB,10000,1.45,7.99
10/23/2014,Buy,NAVB,10000,1.38,7.99
#
#10/24/2014,Buy,GTHP,2500,0.345,7.99
#10/24/2014,Buy,GTHP,27500,0.35,0
#
10/24/2014,Buy,GTHP,25,34.5,7.99
10/24/2014,Buy,GTHP,275,35.0,0
#
11/4/2014,Sell,NAVB,200,1.365,0
11/4/2014,Sell,NAVB,9800,1.36,7.99
11/5/2014,Sell,FSTR,300,52.75,7.99
11/6/2014,Sell,NAVB,10000,1.25,7.99
11/6/2014,Sell,NAVB,10000,1.25,7.99
11/14/2014,Sell,EBS,500,24.0025,7.99
11/21/2014,Buy,PFIE,2300,3.45,7.99
11/21/2014,Buy,PFIE,700,3.4599,0
11/21/2014,Buy,PFIE,2000,3.46,0
#
#11/26/2014,Buy,GTHP,20000,0.2248,7.99
#12/2/2014,Buy,GTHP,30000,0.22,7.99
#12/4/2014,Buy,GTHP,20000,0.22,7.99
#12/5/2014,Buy,GTHP,30000,0.23,7.99
#
11/26/2014,Buy,GTHP,200,22.48,7.99
12/2/2014,Buy,GTHP,300,22.0,7.99
12/4/2014,Buy,GTHP,200,22.0,7.99
12/5/2014,Buy,GTHP,300,23.0,7.99
#
12/8/2014,Buy,PFIE,5000,2.3899,7.99
12/12/2014,Buy,NAVB,10000,1.45,7.99
12/15/2014,Buy,NAVB,10000,1.59,7.99
#
#12/17/2014,Buy,GTHP,10000,0.225,7.99
#12/17/2014,Buy,GTHP,10000,0.225,7.99
#
12/17/2014,Buy,GTHP,100,22.5,7.99
12/17/2014,Buy,GTHP,100,22.5,7.99
#
12/18/2014,Buy,NAVB,10000,1.73,7.99
#
#12/19/2014,Buy,GTHP,15000,0.22,7.99
#12/19/2014,Buy,GTHP,15000,0.22,7.99
#
12/19/2014,Buy,GTHP,150,22.0,7.99
12/19/2014,Buy,GTHP,150,22.0,7.99
